filename,width,height,class,xmin,ymin,xmax,ymax
21.png,386,130,character,125,34,154,89
21.png,386,130,character,159,36,185,89
21.png,386,130,character,189,48,218,92
21.png,386,130,character,221,49,249,96
21.png,386,130,character,263,38,282,79
21.png,386,130,character,287,38,309,80
21.png,386,130,character,311,39,333,81
29.png,338,114,character,61,56,90,94
29.png,338,114,character,97,43,126,90
29.png,338,114,character,125,40,154,90
29.png,338,114,character,160,38,189,85
29.png,338,114,character,194,45,218,85
29.png,338,114,character,221,42,249,82
29.png,338,114,character,261,28,282,64
29.png,338,114,character,284,25,304,64
200.png,370,104,character,32,56,64,104
200.png,370,104,character,71,47,104,104
200.png,370,104,character,109,44,142,99
200.png,370,104,character,144,41,175,94
200.png,370,104,character,181,53,215,95
200.png,370,104,character,221,51,253,94
200.png,370,104,character,264,30,288,76
200.png,370,104,character,290,28,316,73
200.png,370,104,character,318,26,342,71
202.png,726,136,character,55,44,126,115
202.png,726,136,character,134,28,194,121
202.png,726,136,character,200,22,266,124
202.png,726,136,character,274,30,343,123
202.png,726,136,character,349,55,410,127
202.png,726,136,character,415,54,486,129
202.png,726,136,character,508,35,554,106
202.png,726,136,character,556,34,612,109
202.png,726,136,character,612,33,663,108
374.png,424,202,character,30,113,76,170
374.png,424,202,character,80,92,117,160
374.png,424,202,character,118,88,164,156
374.png,424,202,character,163,79,206,151
374.png,424,202,character,208,80,248,143
374.png,424,202,character,251,75,289,132
374.png,424,202,character,298,49,329,103
374.png,424,202,character,328,46,357,100
374.png,424,202,character,358,38,391,89
168.png,544,132,character,51,64,110,131
168.png,544,132,character,112,50,166,126
168.png,544,132,character,172,48,224,128
168.png,544,132,character,226,47,282,124
168.png,544,132,character,284,56,338,123
168.png,544,132,character,338,57,388,117
168.png,544,132,character,405,21,444,82
168.png,544,132,character,444,17,485,84
168.png,544,132,character,483,8,523,70
201.png,612,156,character,55,51,100,127
201.png,612,156,character,115,34,163,129
201.png,612,156,character,172,37,224,128
201.png,612,156,character,231,37,285,132
201.png,612,156,character,292,58,339,134
201.png,612,156,character,347,57,407,137
201.png,612,156,character,427,37,463,108
201.png,612,156,character,471,41,511,110
201.png,612,156,character,517,37,558,109
363.png,282,96,character,22,38,53,77
363.png,282,96,character,50,25,82,73
363.png,282,96,character,80,21,112,69
363.png,282,96,character,110,18,143,68
363.png,282,96,character,139,28,172,65
363.png,282,96,character,168,25,197,65
363.png,282,96,character,203,12,223,50
363.png,282,96,character,220,10,244,47
363.png,282,96,character,243,9,266,46
83.png,324,140,character,28,39,56,91
83.png,324,140,character,60,33,90,94
83.png,324,140,character,89,37,119,96
83.png,324,140,character,122,40,149,99
83.png,324,140,character,153,54,178,100
83.png,324,140,character,181,57,209,105
83.png,324,140,character,223,45,244,94
83.png,324,140,character,247,46,268,95
83.png,324,140,character,271,47,292,94
212.png,314,112,character,31,41,58,79
212.png,314,112,character,59,29,86,81
212.png,314,112,character,86,27,113,80
212.png,314,112,character,115,35,141,87
212.png,314,112,character,143,46,167,87
212.png,314,112,character,168,47,196,89
212.png,314,112,character,207,37,227,76
212.png,314,112,character,229,41,249,78
212.png,314,112,character,249,41,272,79
230.png,450,140,character,71,85,114,140
230.png,450,140,character,127,62,161,130
230.png,450,140,character,166,58,208,122
230.png,450,140,character,211,52,253,113
230.png,450,140,character,258,56,297,103
230.png,450,140,character,297,43,340,94
230.png,450,140,character,357,18,386,74
230.png,450,140,character,388,11,417,60
258.png,320,108,character,40,43,66,81
258.png,320,108,character,68,33,93,79
258.png,320,108,character,96,31,123,78
258.png,320,108,character,125,31,152,80
258.png,320,108,character,154,42,180,81
258.png,320,108,character,180,41,210,82
258.png,320,108,character,217,28,239,67
258.png,320,108,character,240,28,263,68
258.png,320,108,character,262,27,284,67
22.png,306,112,character,42,41,70,76
22.png,306,112,character,76,31,100,79
22.png,306,112,character,104,37,129,80
22.png,306,112,character,133,38,156,83
22.png,306,112,character,165,51,191,87
22.png,306,112,character,194,53,222,89
22.png,306,112,character,235,42,255,78
22.png,306,112,character,258,41,278,80
324.png,394,212,character,38,48,76,110
324.png,394,212,character,73,42,111,117
324.png,394,212,character,112,47,149,128
324.png,394,212,character,145,57,183,134
324.png,394,212,character,184,77,219,145
324.png,394,212,character,217,87,253,154
324.png,394,212,character,270,79,296,142
324.png,394,212,character,296,79,325,146
324.png,394,212,character,322,91,359,154
108.png,416,216,character,42,80,81,135
108.png,416,216,character,89,71,124,145
108.png,416,216,character,124,74,158,148
108.png,416,216,character,160,78,198,152
108.png,416,216,character,199,102,238,164
108.png,416,216,character,240,106,278,167
108.png,416,216,character,297,97,329,155
108.png,416,216,character,333,98,362,156
292.png,392,190,character,47,55,82,103
292.png,392,190,character,87,46,114,108
292.png,392,190,character,115,47,148,115
292.png,392,190,character,154,56,181,120
292.png,392,190,character,181,71,216,123
292.png,392,190,character,217,75,252,133
292.png,392,190,character,267,64,292,117
292.png,392,190,character,295,66,321,119
292.png,392,190,character,323,68,351,123
106.png,356,164,character,48,53,77,102
106.png,356,164,character,82,49,113,109
106.png,356,164,character,113,50,143,113
106.png,356,164,character,144,59,174,118
106.png,356,164,character,179,73,210,123
106.png,356,164,character,214,78,242,130
106.png,356,164,character,259,68,285,116
106.png,356,164,character,288,71,310,122
208.png,284,84,character,26,28,51,64
208.png,284,84,character,53,16,78,63
208.png,284,84,character,79,16,103,65
208.png,284,84,character,102,16,132,64
208.png,284,84,character,133,29,158,63
208.png,284,84,character,160,28,183,64
208.png,284,84,character,194,16,214,53
208.png,284,84,character,214,16,234,51
208.png,284,84,character,234,14,255,53
216.png,406,150,character,49,57,86,108
216.png,406,150,character,90,42,122,109
216.png,406,150,character,124,51,159,112
216.png,406,150,character,160,51,193,116
216.png,406,150,character,198,62,231,117
216.png,406,150,character,231,72,272,123
216.png,406,150,character,282,57,309,110
216.png,406,150,character,310,58,337,112
216.png,406,150,character,338,56,366,112
244.png,558,170,character,59,61,105,118
244.png,558,170,character,111,42,161,117
244.png,558,170,character,161,43,209,117
244.png,558,170,character,210,44,260,118
244.png,558,170,character,264,55,312,120
244.png,558,170,character,312,56,362,115
244.png,558,170,character,382,37,415,93
244.png,558,170,character,418,39,452,93
244.png,558,170,character,452,31,490,90
18.png,360,134,character,31,62,65,110
18.png,360,134,character,67,45,103,106
18.png,360,134,character,104,43,138,103
18.png,360,134,character,140,39,176,100
18.png,360,134,character,179,48,213,96
18.png,360,134,character,213,46,249,95
18.png,360,134,character,259,28,284,74
18.png,360,134,character,283,25,310,72
18.png,360,134,character,310,25,338,69
211.png,348,106,character,39,36,71,78
211.png,348,106,character,76,27,107,78
211.png,348,106,character,109,25,139,77
211.png,348,106,character,139,25,171,79
211.png,348,106,character,172,38,205,78
211.png,348,106,character,206,35,236,78
211.png,348,106,character,247,20,271,65
211.png,348,106,character,270,20,298,63
211.png,348,106,character,300,18,324,62
19.png,322,100,character,39,38,65,79
19.png,322,100,character,73,29,100,77
19.png,322,100,character,102,31,128,75
19.png,322,100,character,130,32,157,77
19.png,322,100,character,164,42,192,79
19.png,322,100,character,193,42,221,82
19.png,322,100,character,232,30,253,66
19.png,322,100,character,255,30,277,67
101.png,292,124,character,26,42,48,79
101.png,292,124,character,50,34,75,80
101.png,292,124,character,78,34,101,81
101.png,292,124,character,103,36,125,85
101.png,292,124,character,128,48,152,88
101.png,292,124,character,154,49,177,88
101.png,292,124,character,188,38,208,78
101.png,292,124,character,209,39,227,77
101.png,292,124,character,228,40,248,81
141.png,380,136,character,63,51,96,92
141.png,380,136,character,98,41,126,91
141.png,380,136,character,126,44,155,93
141.png,380,136,character,156,44,186,93
141.png,380,136,character,186,53,216,95
141.png,380,136,character,215,56,248,96
141.png,380,136,character,257,44,279,83
141.png,380,136,character,279,45,305,87
141.png,380,136,character,304,44,326,88
179.png,460,150,character,66,69,103,125
179.png,460,150,character,109,61,145,124
179.png,460,150,character,148,61,182,127
179.png,460,150,character,189,68,227,126
179.png,460,150,character,232,76,268,128
179.png,460,150,character,274,77,312,131
179.png,460,150,character,326,66,354,111
179.png,460,150,character,356,63,386,113
179.png,460,150,character,389,67,418,113
239.png,504,150,character,52,76,105,133
239.png,504,150,character,107,60,154,130
239.png,504,150,character,159,55,205,126
239.png,504,150,character,208,55,252,121
239.png,504,150,character,258,65,303,124
239.png,504,150,character,307,63,352,112
239.png,504,150,character,372,35,402,88
239.png,504,150,character,405,31,438,86
239.png,504,150,character,442,29,478,84
97.png,346,148,character,32,48,67,94
97.png,346,148,character,69,36,98,94
97.png,346,148,character,101,38,129,96
97.png,346,148,character,136,42,160,98
97.png,346,148,character,163,55,191,104
97.png,346,148,character,196,57,226,107
97.png,346,148,character,242,47,262,97
97.png,346,148,character,266,49,288,93
97.png,346,148,character,292,51,314,94
278.png,268,84,character,37,33,59,65
278.png,268,84,character,60,27,80,62
278.png,268,84,character,83,26,105,65
278.png,268,84,character,108,26,127,63
278.png,268,84,character,130,34,148,62
278.png,268,84,character,151,35,172,63
278.png,268,84,character,181,24,197,54
278.png,268,84,character,198,23,215,53
278.png,268,84,character,216,24,234,53
147.png,272,78,character,14,19,39,57
147.png,272,78,character,42,9,68,61
147.png,272,78,character,69,11,97,60
147.png,272,78,character,98,14,122,62
147.png,272,78,character,125,25,152,65
147.png,272,78,character,154,23,179,68
147.png,272,78,character,192,14,211,55
147.png,272,78,character,213,15,234,59
147.png,272,78,character,234,16,256,60
327.png,272,116,character,32,34,57,67
327.png,272,116,character,58,23,81,71
327.png,272,116,character,83,27,107,74
327.png,272,116,character,107,26,131,77
327.png,272,116,character,133,40,155,79
327.png,272,116,character,156,42,183,82
327.png,272,116,character,192,32,209,70
327.png,272,116,character,210,34,229,70
327.png,272,116,character,229,33,250,71
117.png,296,68,character,31,22,62,61
117.png,296,68,character,67,14,97,56
117.png,296,68,character,98,13,124,57
117.png,296,68,character,126,10,155,57
117.png,296,68,character,165,20,190,55
117.png,296,68,character,192,20,219,55
117.png,296,68,character,234,4,256,40
117.png,296,68,character,258,4,282,41
298.png,730,172,character,74,64,142,161
298.png,730,172,character,148,38,227,162
298.png,730,172,character,233,38,302,159
298.png,730,172,character,299,39,377,156
298.png,730,172,character,377,57,447,153
298.png,730,172,character,447,59,531,149
298.png,730,172,character,540,23,596,118
298.png,730,172,character,594,28,647,111
298.png,730,172,character,648,23,703,110
365.png,362,94,character,41,41,81,85
365.png,362,94,character,79,31,114,81
365.png,362,94,character,113,28,146,77
365.png,362,94,character,145,28,183,79
365.png,362,94,character,182,32,214,75
365.png,362,94,character,214,31,247,74
365.png,362,94,character,256,16,278,56
365.png,362,94,character,278,14,303,52
365.png,362,94,character,304,10,329,52
46.png,386,136,character,67,54,102,102
46.png,386,136,character,108,45,138,95
46.png,386,136,character,138,42,172,99
46.png,386,136,character,172,42,206,98
46.png,386,136,character,214,51,248,96
46.png,386,136,character,246,49,281,96
46.png,386,136,character,291,34,319,78
46.png,386,136,character,316,28,347,79
69.png,290,98,character,45,53,65,88
69.png,290,98,character,73,36,99,83
69.png,290,98,character,101,35,125,77
69.png,290,98,character,128,28,148,72
69.png,290,98,character,154,34,175,70
69.png,290,98,character,180,29,202,64
69.png,290,98,character,210,11,227,46
69.png,290,98,character,230,11,245,42
155.png,334,130,character,46,46,76,87
155.png,334,130,character,83,39,108,86
155.png,334,130,character,108,39,138,90
155.png,334,130,character,140,39,168,91
155.png,334,130,character,177,49,206,94
155.png,334,130,character,208,50,235,95
155.png,334,130,character,251,39,273,83
155.png,334,130,character,277,39,300,83
361.png,224,96,character,15,41,43,77
361.png,224,96,character,41,25,68,71
361.png,224,96,character,67,24,94,69
361.png,224,96,character,93,19,118,65
361.png,224,96,character,121,23,147,60
361.png,224,96,character,146,18,173,54
361.png,224,96,character,178,1,200,41
361.png,224,96,character,201,1,221,40
65.png,428,174,character,33,45,71,101
65.png,428,174,character,83,38,117,106
65.png,428,174,character,121,42,159,110
65.png,428,174,character,167,46,202,110
65.png,428,174,character,216,56,251,116
65.png,428,174,character,256,64,292,117
65.png,428,174,character,312,48,344,101
65.png,428,174,character,349,49,382,100
351.png,388,118,character,34,41,71,93
351.png,388,118,character,71,30,108,92
351.png,388,118,character,109,30,146,92
351.png,388,118,character,146,30,187,93
351.png,388,118,character,188,46,222,94
351.png,388,118,character,226,47,262,95
351.png,388,118,character,275,32,301,80
351.png,388,118,character,301,32,331,81
351.png,388,118,character,330,33,360,78
150.png,280,130,character,24,37,51,75
150.png,280,130,character,51,31,76,78
150.png,280,130,character,75,32,101,81
150.png,280,130,character,102,34,129,85
150.png,280,130,character,128,49,159,91
150.png,280,130,character,161,52,181,94
150.png,280,130,character,193,46,212,86
150.png,280,130,character,212,47,232,86
150.png,280,130,character,232,49,254,90
241.png,510,148,character,73,55,115,116
241.png,510,148,character,120,49,166,119
241.png,510,148,character,167,48,212,114
241.png,510,148,character,214,46,260,117
241.png,510,148,character,265,60,305,119
241.png,510,148,character,309,58,354,116
241.png,510,148,character,370,42,402,95
241.png,510,148,character,403,40,435,92
241.png,510,148,character,435,38,474,91
305.png,230,82,character,20,28,39,58
305.png,230,82,character,41,21,62,59
305.png,230,82,character,64,20,86,60
305.png,230,82,character,86,24,106,59
305.png,230,82,character,109,31,128,63
305.png,230,82,character,129,31,150,62
305.png,230,82,character,159,24,174,55
305.png,230,82,character,175,24,191,55
305.png,230,82,character,191,26,210,56
273.png,270,104,character,56,45,76,73
273.png,270,104,character,80,40,100,73
273.png,270,104,character,102,38,124,73
273.png,270,104,character,125,38,145,73
273.png,270,104,character,147,45,166,75
273.png,270,104,character,167,45,187,73
273.png,270,104,character,198,37,214,65
273.png,270,104,character,215,37,232,65
329.png,286,126,character,29,41,54,78
329.png,286,126,character,58,35,81,80
329.png,286,126,character,80,35,104,83
329.png,286,126,character,104,36,130,84
329.png,286,126,character,133,49,155,88
329.png,286,126,character,157,53,181,89
329.png,286,126,character,192,42,211,81
329.png,286,126,character,211,44,232,81
329.png,286,126,character,233,45,253,81
350.png,366,104,character,35,31,64,78
350.png,366,104,character,67,22,103,78
350.png,366,104,character,107,21,137,78
350.png,366,104,character,137,22,174,79
350.png,366,104,character,175,31,208,77
350.png,366,104,character,210,32,243,77
350.png,366,104,character,255,19,281,62
350.png,366,104,character,281,17,309,63
350.png,366,104,character,308,17,335,60
233.png,394,152,character,53,71,91,111
233.png,394,152,character,92,62,125,113
233.png,394,152,character,127,60,162,117
233.png,394,152,character,166,62,200,121
233.png,394,152,character,206,80,237,125
233.png,394,152,character,239,78,282,129
233.png,394,152,character,292,67,319,108
233.png,394,152,character,320,66,346,113
233.png,394,152,character,349,68,381,112
340.png,294,118,character,53,54,75,87
340.png,294,118,character,76,46,101,87
340.png,294,118,character,101,45,125,88
340.png,294,118,character,125,47,149,90
340.png,294,118,character,149,58,172,90
340.png,294,118,character,173,61,197,94
340.png,294,118,character,204,49,222,81
340.png,294,118,character,222,49,241,83
340.png,294,118,character,242,51,261,84
391.png,662,154,character,54,41,118,116
391.png,662,154,character,117,25,176,113
391.png,662,154,character,176,24,244,114
391.png,662,154,character,242,22,302,117
391.png,662,154,character,305,44,366,120
391.png,662,154,character,372,51,431,121
391.png,662,154,character,448,25,494,99
391.png,662,154,character,493,20,544,96
391.png,662,154,character,544,19,601,95
149.png,266,112,character,41,43,61,76
149.png,266,112,character,65,34,85,76
149.png,266,112,character,88,37,109,82
149.png,266,112,character,111,39,133,84
149.png,266,112,character,134,52,151,87
149.png,266,112,character,156,53,178,88
149.png,266,112,character,188,45,205,80
149.png,266,112,character,206,44,223,80
149.png,266,112,character,225,47,241,83
237.png,412,138,character,46,60,85,109
237.png,412,138,character,96,49,127,111
237.png,412,138,character,131,51,167,107
237.png,412,138,character,173,49,210,108
237.png,412,138,character,216,61,245,106
237.png,412,138,character,252,62,287,105
237.png,412,138,character,305,42,329,93
237.png,412,138,character,332,44,360,93
237.png,412,138,character,362,43,392,92
242.png,652,168,character,93,61,152,126
242.png,652,168,character,160,42,223,122
242.png,652,168,character,223,28,282,121
242.png,652,168,character,285,39,345,115
242.png,652,168,character,360,49,410,113
242.png,652,168,character,418,42,474,112
242.png,652,168,character,499,16,540,81
242.png,652,168,character,547,17,590,78
105.png,380,170,character,55,52,92,105
105.png,380,170,character,93,43,125,107
105.png,380,170,character,126,46,158,112
105.png,380,170,character,161,52,192,119
105.png,380,170,character,195,72,228,126
105.png,380,170,character,230,71,263,129
105.png,380,170,character,280,66,303,116
105.png,380,170,character,305,71,332,118
105.png,380,170,character,334,71,361,122
39.png,600,164,character,91,76,139,146
39.png,600,164,character,146,58,198,139
39.png,600,164,character,198,50,254,140
39.png,600,164,character,254,51,308,135
39.png,600,164,character,305,63,360,131
39.png,600,164,character,364,58,414,129
39.png,600,164,character,431,32,467,101
39.png,600,164,character,468,33,507,96
39.png,600,164,character,509,31,548,96
206.png,436,166,character,66,66,107,115
206.png,436,166,character,119,54,148,122
206.png,436,166,character,160,58,186,123
206.png,436,166,character,193,61,228,124
206.png,436,166,character,239,78,274,130
206.png,436,166,character,279,81,317,129
206.png,436,166,character,337,64,364,116
206.png,436,166,character,366,63,398,118
343.png,326,126,character,43,42,69,78
343.png,326,126,character,75,33,103,81
343.png,326,126,character,103,34,131,84
343.png,326,126,character,132,33,160,84
343.png,326,126,character,166,50,192,87
343.png,326,126,character,194,50,222,93
343.png,326,126,character,237,39,260,79
343.png,326,126,character,263,39,285,81
315.png,366,98,character,49,47,83,92
315.png,366,98,character,81,34,118,86
315.png,366,98,character,116,27,154,86
315.png,366,98,character,156,27,187,81
315.png,366,98,character,185,34,215,79
315.png,366,98,character,217,32,256,76
315.png,366,98,character,260,16,285,60
315.png,366,98,character,283,14,308,56
315.png,366,98,character,308,15,333,56
196.png,394,100,character,39,49,79,96
196.png,394,100,character,80,31,115,94
196.png,394,100,character,120,31,156,90
196.png,394,100,character,158,27,196,90
196.png,394,100,character,199,37,230,87
196.png,394,100,character,232,28,269,86
196.png,394,100,character,278,21,307,72
196.png,394,100,character,305,14,339,73
196.png,394,100,character,338,13,365,62
378.png,336,80,character,11,21,42,71
378.png,336,80,character,42,9,77,72
378.png,336,80,character,79,15,113,71
378.png,336,80,character,114,15,147,76
378.png,336,80,character,145,28,184,76
378.png,336,80,character,183,28,221,77
378.png,336,80,character,229,16,256,62
378.png,336,80,character,255,18,283,64
378.png,336,80,character,282,12,315,63
98.png,316,108,character,42,34,65,75
98.png,316,108,character,71,30,96,77
98.png,316,108,character,99,31,128,77
98.png,316,108,character,133,32,155,82
98.png,316,108,character,161,44,182,81
98.png,316,108,character,187,41,214,83
98.png,316,108,character,226,34,245,68
98.png,316,108,character,246,34,268,71
98.png,316,108,character,268,36,291,70
249.png,518,158,character,55,58,101,113
249.png,518,158,character,101,46,150,117
249.png,518,158,character,148,47,204,115
249.png,518,158,character,203,45,249,119
249.png,518,158,character,248,65,296,121
249.png,518,158,character,299,65,346,124
249.png,518,158,character,358,51,395,106
249.png,518,158,character,395,52,430,106
249.png,518,158,character,429,52,467,110
318.png,296,120,character,28,24,58,58
318.png,296,120,character,65,16,87,60
318.png,296,120,character,87,19,113,64
318.png,296,120,character,113,20,139,65
318.png,296,120,character,143,32,171,67
318.png,296,120,character,168,31,199,69
318.png,296,120,character,209,20,231,57
318.png,296,120,character,230,22,252,60
109.png,436,188,character,49,98,85,152
109.png,436,188,character,89,83,130,147
109.png,436,188,character,130,84,172,149
109.png,436,188,character,172,79,212,149
109.png,436,188,character,214,92,250,146
109.png,436,188,character,256,94,297,146
109.png,436,188,character,307,74,337,125
109.png,436,188,character,337,75,370,124
109.png,436,188,character,370,75,400,121
45.png,318,118,character,33,60,67,101
45.png,318,118,character,70,52,96,97
45.png,318,118,character,101,49,129,94
45.png,318,118,character,131,46,159,94
45.png,318,118,character,164,50,188,88
45.png,318,118,character,193,47,217,84
45.png,318,118,character,230,33,248,68
45.png,318,118,character,251,30,270,65
45.png,318,118,character,271,29,291,62
266.png,250,98,character,29,33,51,61
266.png,250,98,character,53,24,73,62
266.png,250,98,character,73,25,94,62
266.png,250,98,character,94,25,116,62
266.png,250,98,character,119,32,137,61
266.png,250,98,character,140,33,161,62
266.png,250,98,character,170,23,185,55
266.png,250,98,character,184,24,203,55
266.png,250,98,character,203,24,220,51
114.png,320,128,character,60,40,83,83
114.png,320,128,character,88,37,110,81
114.png,320,128,character,113,41,137,86
114.png,320,128,character,142,45,163,87
114.png,320,128,character,166,54,191,91
114.png,320,128,character,193,56,219,93
114.png,320,128,character,232,47,249,83
114.png,320,128,character,253,47,271,85
114.png,320,128,character,274,50,294,84
68.png,384,126,character,53,44,90,94
68.png,384,126,character,98,30,132,94
68.png,384,126,character,135,32,170,96
68.png,384,126,character,172,34,204,97
68.png,384,126,character,208,48,242,97
68.png,384,126,character,246,50,286,100
68.png,384,126,character,302,31,329,82
68.png,384,126,character,331,38,359,85
161.png,394,100,character,59,46,96,89
161.png,394,100,character,100,36,136,88
161.png,394,100,character,136,36,168,89
161.png,394,100,character,178,34,208,86
161.png,394,100,character,214,38,251,83
161.png,394,100,character,255,44,285,84
161.png,394,100,character,298,23,325,69
161.png,394,100,character,325,26,354,67
62.png,572,180,character,61,65,111,134
62.png,572,180,character,117,49,175,136
62.png,572,180,character,173,44,221,143
62.png,572,180,character,235,51,279,144
62.png,572,180,character,285,72,337,148
62.png,572,180,character,345,75,389,148
62.png,572,180,character,416,54,451,119
62.png,572,180,character,454,51,495,121
62.png,572,180,character,499,48,541,117
379.png,368,170,character,30,93,69,150
379.png,368,170,character,68,74,108,139
379.png,368,170,character,110,71,149,132
379.png,368,170,character,149,61,188,125
379.png,368,170,character,188,65,226,115
379.png,368,170,character,225,57,262,107
379.png,368,170,character,268,32,297,79
379.png,368,170,character,295,28,323,74
379.png,368,170,character,320,20,352,70
207.png,434,130,character,46,59,83,102
207.png,434,130,character,86,48,120,97
207.png,434,130,character,123,45,158,97
207.png,434,130,character,157,43,196,96
207.png,434,130,character,198,48,229,95
207.png,434,130,character,234,50,271,92
207.png,434,130,character,279,31,304,73
207.png,434,130,character,304,32,332,70
207.png,434,130,character,333,28,359,66
142.png,402,150,character,61,55,97,102
142.png,402,150,character,101,46,135,105
142.png,402,150,character,139,48,171,107
142.png,402,150,character,172,49,205,106
142.png,402,150,character,210,63,239,110
142.png,402,150,character,247,62,278,109
142.png,402,150,character,294,50,318,97
142.png,402,150,character,318,52,344,98
142.png,402,150,character,347,51,375,98
26.png,368,164,character,44,60,76,102
26.png,368,164,character,85,53,116,106
26.png,368,164,character,116,52,151,110
26.png,368,164,character,151,55,183,114
26.png,368,164,character,189,74,223,117
26.png,368,164,character,226,77,253,122
26.png,368,164,character,276,67,297,110
26.png,368,164,character,302,69,324,110
265.png,290,106,character,43,51,67,85
265.png,290,106,character,71,39,96,82
265.png,290,106,character,97,36,124,79
265.png,290,106,character,125,34,149,78
265.png,290,106,character,154,47,176,76
265.png,290,106,character,180,44,204,77
265.png,290,106,character,213,27,235,62
265.png,290,106,character,236,27,257,63
57.png,340,126,character,37,43,67,83
57.png,340,126,character,75,37,102,86
57.png,340,126,character,107,37,136,88
57.png,340,126,character,139,37,168,89
57.png,340,126,character,178,51,205,94
57.png,340,126,character,206,49,236,93
57.png,340,126,character,253,40,278,83
57.png,340,126,character,280,42,305,82
132.png,404,152,character,57,58,90,101
132.png,404,152,character,97,44,129,104
132.png,404,152,character,130,49,162,105
132.png,404,152,character,162,49,196,107
132.png,404,152,character,203,62,231,112
132.png,404,152,character,237,60,268,111
132.png,404,152,character,285,51,306,96
132.png,404,152,character,310,53,337,97
397.png,514,178,character,44,63,91,126
397.png,514,178,character,90,51,140,129
397.png,514,178,character,141,54,190,132
397.png,514,178,character,191,52,240,132
397.png,514,178,character,237,73,291,134
397.png,514,178,character,292,73,335,136
397.png,514,178,character,354,59,387,118
397.png,514,178,character,386,61,426,119
397.png,514,178,character,427,59,468,119
110.png,418,190,character,57,61,93,121
110.png,418,190,character,98,59,136,125
110.png,418,190,character,136,58,170,130
110.png,418,190,character,176,59,207,132
110.png,418,190,character,212,80,246,136
110.png,418,190,character,250,81,284,138
110.png,418,190,character,304,66,333,124
110.png,418,190,character,333,70,364,126
302.png,162,58,character,26,21,41,41
302.png,162,58,character,44,17,56,41
302.png,162,58,character,56,17,71,40
302.png,162,58,character,72,17,85,41
302.png,162,58,character,87,23,101,41
302.png,162,58,character,101,23,115,42
302.png,162,58,character,120,16,132,35
302.png,162,58,character,132,16,144,35
227.png,378,150,character,45,49,74,92
227.png,378,150,character,79,38,106,97
227.png,378,150,character,110,47,140,102
227.png,378,150,character,142,50,172,108
227.png,378,150,character,177,65,205,112
227.png,378,150,character,212,70,243,115
227.png,378,150,character,257,60,282,104
227.png,378,150,character,283,60,310,108
227.png,378,150,character,313,65,338,110
3.png,440,144,character,55,52,92,104
3.png,440,144,character,100,37,138,102
3.png,440,144,character,144,33,176,98
3.png,440,144,character,182,32,221,96
3.png,440,144,character,229,43,263,95
3.png,440,144,character,269,42,301,93
3.png,440,144,character,318,18,349,69
3.png,440,144,character,352,17,382,68
159.png,322,90,character,24,35,59,75
159.png,322,90,character,60,28,92,79
159.png,322,90,character,89,26,116,77
159.png,322,90,character,118,26,150,75
159.png,322,90,character,154,41,183,78
159.png,322,90,character,185,38,216,76
159.png,322,90,character,225,25,250,67
159.png,322,90,character,249,24,275,64
159.png,322,90,character,271,25,299,62
236.png,486,138,character,54,72,97,133
236.png,486,138,character,103,52,149,123
236.png,486,138,character,153,51,198,119
236.png,486,138,character,203,45,245,120
236.png,486,138,character,249,58,291,118
236.png,486,138,character,299,54,336,114
236.png,486,138,character,355,31,384,88
236.png,486,138,character,387,31,419,86
236.png,486,138,character,421,23,453,82
377.png,400,144,character,32,82,80,133
377.png,400,144,character,89,63,123,126
377.png,400,144,character,129,60,169,121
377.png,400,144,character,174,55,211,118
377.png,400,144,character,216,63,259,113
377.png,400,144,character,262,55,301,106
377.png,400,144,character,313,33,341,82
377.png,400,144,character,341,30,371,75
248.png,584,180,character,78,65,124,124
248.png,584,180,character,133,47,185,124
248.png,584,180,character,187,50,239,130
248.png,584,180,character,244,52,292,128
248.png,584,180,character,296,58,348,128
248.png,584,180,character,352,66,404,130
248.png,584,180,character,422,50,459,113
248.png,584,180,character,459,51,502,113
248.png,584,180,character,505,50,544,113
243.png,540,174,character,52,62,97,126
243.png,540,174,character,99,58,148,134
243.png,540,174,character,159,61,205,141
243.png,540,174,character,215,72,256,147
243.png,540,174,character,262,85,313,147
243.png,540,174,character,316,90,369,150
243.png,540,174,character,389,62,422,124
243.png,540,174,character,423,62,464,123
243.png,540,174,character,461,59,503,117
138.png,390,136,character,42,47,76,94
138.png,390,136,character,82,33,112,100
138.png,390,136,character,113,37,147,99
138.png,390,136,character,148,35,182,100
138.png,390,136,character,186,49,216,101
138.png,390,136,character,221,51,254,101
138.png,390,136,character,266,38,292,85
138.png,390,136,character,295,34,319,87
138.png,390,136,character,321,35,347,87
197.png,356,112,character,38,39,67,86
197.png,356,112,character,71,31,104,89
197.png,356,112,character,105,30,134,93
197.png,356,112,character,137,38,176,94
197.png,356,112,character,177,47,203,100
197.png,356,112,character,210,55,244,101
197.png,356,112,character,255,42,280,88
197.png,356,112,character,281,44,306,89
197.png,356,112,character,306,42,335,90
34.png,334,112,character,40,47,62,82
34.png,334,112,character,69,38,98,84
34.png,334,112,character,101,39,128,84
34.png,334,112,character,134,39,159,83
34.png,334,112,character,162,50,189,86
34.png,334,112,character,193,50,221,86
34.png,334,112,character,233,36,250,71
34.png,334,112,character,254,38,274,74
34.png,334,112,character,277,37,298,73
257.png,344,122,character,32,42,64,86
257.png,344,122,character,69,26,103,86
257.png,344,122,character,103,26,134,88
257.png,344,122,character,134,31,165,88
